x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_0.142857142857143,x2_0.857142857142857,x3_0.322526226813133,x4_0.316652781181083,x5_0.547817791557358,x6_0.473234811165846,x7_0.365853048358448,x8_0.314795046985437,x9_0.00707761042178134,x10_0,x11_0.129683980615658,x12_0.394655069540042,x13_0.23307121013543,y_0.691727316555192
x1_1,x2_0,x3_0.158478361312182,x4_0.207890222984563,x5_0.391040623260991,x6_0,x7_0.242375420777149,x8_0.204121041455598,x9_0.00541879547917634,x10_1.05607049954876,x11_0,x12_0,x13_0,y_0.380889010658669
x1_1,x2_0,x3_0.158478361312182,x4_0.207890222984563,x5_0.391040623260991,x6_0,x7_0.242375420777149,x8_0.204121041455598,x9_0.00541879547917634,x10_1.05607049954876,x11_0,x12_0,x13_0,y_0.380889010658669
x1_1,x2_0,x3_0.158478361312182,x4_0.207890222984563,x5_0.391040623260991,x6_0,x7_0.242375420777149,x8_0.204121041455598,x9_0.00541879547917634,x10_1.05607049954876,x11_0,x12_0,x13_0,y_0.380889010658669
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.246773806496442,x4_0.25598627787307,x5_0.568725653867557,x6_0.459003831417625,x7_0.404393594458389,x8_0.26076267220108,x9_0.00554781441915673,x10_0,x11_0,x12_0.583255362316045,x13_0.119520897043833,y_0.703635662583191
x1_0,x2_1,x3_0.2335180283597,x4_0.483840823327616,x5_0.52488592097941,x6_0,x7_0.437771680968225,x8_0.396811997135986,x9_0,x10_0,x11_0,x12_0.833334940983174,x13_0,y_0.563940815438316
x1_0,x2_1,x3_0.2335180283597,x4_0.483840823327616,x5_0.52488592097941,x6_0,x7_0.437771680968225,x8_0.396811997135986,x9_0,x10_0,x11_0,x12_0.833334940983174,x13_0,y_0.563940815438316
x1_0,x2_1,x3_0.2335180283597,x4_0.483840823327616,x5_0.52488592097941,x6_0,x7_0.437771680968225,x8_0.396811997135986,x9_0,x10_0,x11_0,x12_0.833334940983174,x13_0,y_0.563940815438316
x1_0,x2_1,x3_0.273822613977844,x4_0.385145797598628,x5_0.49415692821369,x6_0,x7_0.280349463934777,x8_0.372779244163901,x9_0.000258037879960777,x10_0,x11_0,x12_0.746991283322562,x13_0,y_0.420689042454591
x1_0,x2_1,x3_0.273822613977844,x4_0.385145797598628,x5_0.49415692821369,x6_0,x7_0.280349463934777,x8_0.372779244163901,x9_0.000258037879960777,x10_0,x11_0,x12_0.746991283322562,x13_0,y_0.420689042454591
x1_0,x2_1,x3_0.273822613977844,x4_0.385145797598628,x5_0.49415692821369,x6_0,x7_0.280349463934777,x8_0.372779244163901,x9_0.000258037879960777,x10_0,x11_0,x12_0.746991283322562,x13_0,y_0.420689042454591
x1_0,x2_1,x3_0.279159309309847,x4_0.453346483704974,x5_0.435492487479132,x6_0,x7_0.380935146809877,x8_0.366782156209404,x9_0,x10_0,x11_0,x12_0.893943339989004,x13_0,y_0.749989637607151
x1_0,x2_1,x3_0.139860816120402,x4_0.266157804459691,x5_0.469949916527546,x6_0,x7_0.382394489521919,x8_0.20758600699025,x9_0.00619290911905868,x10_0,x11_0.277114190157668,x12_0.380048422413211,x13_0,y_0.58523050298495
x1_0,x2_1,x3_0.139860816120402,x4_0.266157804459691,x5_0.469949916527546,x6_0,x7_0.382394489521919,x8_0.20758600699025,x9_0.00619290911905868,x10_0,x11_0.277114190157668,x12_0.380048422413211,x13_0,y_0.58523050298495
x1_1,x2_0,x3_0,x4_0,x5_0.323205342237062,x6_0,x7_0.109847644620863,x8_0,x9_0.000774113639882332,x10_0.83889685194033,x11_0,x12_0,x13_0,y_0.2619037396241
x1_1,x2_0,x3_0,x4_0,x5_0.323205342237062,x6_0,x7_0.109847644620863,x8_0,x9_0.000774113639882332,x10_0.83889685194033,x11_0,x12_0,x13_0,y_0.2619037396241
x1_1,x2_0,x3_0,x4_0,x5_0.323205342237062,x6_0,x7_0.109847644620863,x8_0,x9_0.000774113639882332,x10_0.83889685194033,x11_0,x12_0,x13_0,y_0.2619037396241
x1_0,x2_1,x3_0.306177672556134,x4_0.367164665523156,x5_0.508597662771285,x6_0,x7_0.511934504699084,x8_0.372564778212047,x9_0,x10_0,x11_0,x12_0.847334355798632,x13_0,y_0.549221986507862
x1_0,x2_1,x3_0.306177672556134,x4_0.367164665523156,x5_0.508597662771285,x6_0,x7_0.511934504699084,x8_0.372564778212047,x9_0,x10_0,x11_0,x12_0.847334355798632,x13_0,y_0.549221986507862
x1_0,x2_1,x3_0.289420807381115,x4_0.526444596912522,x5_0.51712020033389,x6_0,x7_0.500029186854241,x8_0.437536233017257,x9_0.000774113639882332,x10_0,x11_0,x12_0.907582641240077,x13_0,y_0.690004348734897
x1_0,x2_1,x3_0.289420807381115,x4_0.526444596912522,x5_0.51712020033389,x6_0,x7_0.500029186854241,x8_0.437536233017257,x9_0.000774113639882332,x10_0,x11_0,x12_0.907582641240077,x13_0,y_0.690004348734897
x1_0,x2_1,x3_0.48365323658036,x4_0.976501200686106,x5_0.759716193656093,x6_0,x7_0.70433716654019,x8_0.835205116576766,x9_0.011611704598235,x10_0,x11_0,x12_1,x13_0,y_0.884624573403805
x1_0,x2_1,x3_0.48365323658036,x4_0.976501200686106,x5_0.759716193656093,x6_0,x7_0.70433716654019,x8_0.835205116576766,x9_0.011611704598235,x10_0,x11_0,x12_1,x13_0,y_0.884624573403805
x1_0.5,x2_0.5,x3_0.196637523773366,x4_0.25573756432247,x5_0.507445742904841,x6_0,x7_0.379361975366295,x8_0.258742000810949,x9_0.00619290911905868,x10_0.438421723204332,x11_0,x12_0.458180204685978,x13_0,y_0.558611731974444
x1_0.5,x2_0.5,x3_0.196637523773366,x4_0.25573756432247,x5_0.507445742904841,x6_0,x7_0.379361975366295,x8_0.258742000810949,x9_0.00619290911905868,x10_0.438421723204332,x11_0,x12_0.458180204685978,x13_0,y_0.558611731974444
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.315004709902256,x4_0.559302458547742,x5_0.62122055277314,x6_0,x7_0.595273026806504,x8_0.472333706042392,x9_0.00800777554144948,x10_0,x11_0.0615809311461485,x12_0.763312144508429,x13_0,y_0.663629811888472
x1_0,x2_1,x3_0.266609121092841,x4_0.547354030874786,x5_0.567929883138564,x6_0,x7_0.513922129472885,x8_0.456327555412082,x9_0,x10_0,x11_0,x12_0.87727522643748,x13_0,y_0.817183587728906
x1_0,x2_1,x3_0.234083932965376,x4_0.485854030874786,x5_0.533380634390651,x6_0,x7_0.435818107524371,x8_0.398385096515263,x9_0.000387056819941166,x10_0,x11_0,x12_0.834090536408446,x13_0,y_0.770620771667956
x1_0,x2_1,x3_0.234083932965376,x4_0.485854030874786,x5_0.533380634390651,x6_0,x7_0.435818107524371,x8_0.398385096515263,x9_0.000387056819941166,x10_0,x11_0,x12_0.834090536408446,x13_0,y_0.770620771667956
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_0.157993044387695,x4_0.299271012006861,x5_0.491652754590985,x6_0,x7_0.413206321872629,x8_0.23797514121801,x9_0.00170305000774113,x10_0,x11_0.128603280777194,x12_0.564526241668355,x13_0,y_0.459727171551641
x1_0,x2_1,x3_1,x4_1,x5_1,x6_1,x7_1,x8_1,x9_0.635160241523456,x10_0,x11_0,x12_0,x13_1,y_1
x1_0,x2_1,x3_1,x4_1,x5_1,x6_1,x7_1,x8_1,x9_0.635160241523456,x10_0,x11_0,x12_0,x13_1,y_1
x1_0,x2_1,x3_0.856285301881454,x4_0.880437392795883,x5_0.962854757929883,x6_0.936781609195402,x7_0.906310197886872,x8_0.881363048410104,x9_0.68315528719616,x10_0,x11_0,x12_0,x13_0.928134556574923,y_0.826665584517433
x1_0,x2_1,x3_0.856285301881454,x4_0.880437392795883,x5_0.962854757929883,x6_0.936781609195402,x7_0.906310197886872,x8_0.881363048410104,x9_0.68315528719616,x10_0,x11_0,x12_0,x13_0.928134556574923,y_0.826665584517433
x1_0,x2_1,x3_0.856285301881454,x4_0.880437392795883,x5_0.962854757929883,x6_0.936781609195402,x7_0.906310197886872,x8_0.881363048410104,x9_0.68315528719616,x10_0,x11_0,x12_0,x13_0.928134556574923,y_0.826665584517433
x1_0,x2_1,x3_0.856285301881454,x4_0.880437392795883,x5_0.962854757929883,x6_0.936781609195402,x7_0.906310197886872,x8_0.881363048410104,x9_0.68315528719616,x10_0,x11_0,x12_0,x13_0.928134556574923,y_0.826665584517433
x1_0.4,x2_0.6,x3_0.50669594088804,x4_0.460267581475129,x5_0.548580968280467,x6_0.513563218390805,x7_0.444107174128772,x8_0.455629284432118,x9_0.52453940238427,x10_0.381907947125338,x11_0.126134734830387,x12_0,x13_0.392660550458716,y_0.397267518604411
x1_0.4,x2_0.6,x3_0.50669594088804,x4_0.460267581475129,x5_0.548580968280467,x6_0.513563218390805,x7_0.444107174128772,x8_0.455629284432118,x9_0.52453940238427,x10_0.381907947125338,x11_0.126134734830387,x12_0,x13_0.392660550458716,y_0.397267518604411
x1_0.4,x2_0.6,x3_0.50669594088804,x4_0.460267581475129,x5_0.548580968280467,x6_0.513563218390805,x7_0.444107174128772,x8_0.455629284432118,x9_0.52453940238427,x10_0.381907947125338,x11_0.126134734830387,x12_0,x13_0.392660550458716,y_0.397267518604411
x1_0.4,x2_0.6,x3_0.50669594088804,x4_0.460267581475129,x5_0.548580968280467,x6_0.513563218390805,x7_0.444107174128772,x8_0.455629284432118,x9_0.52453940238427,x10_0.381907947125338,x11_0.126134734830387,x12_0,x13_0.392660550458716,y_0.397267518604411
x1_0.4,x2_0.6,x3_0.50669594088804,x4_0.460267581475129,x5_0.548580968280467,x6_0.513563218390805,x7_0.444107174128772,x8_0.455629284432118,x9_0.52453940238427,x10_0.381907947125338,x11_0.126134734830387,x12_0,x13_0.392660550458716,y_0.397267518604411
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.333333333333333,x2_0.666666666666667,x3_0.488536850060351,x4_0.458147512864494,x5_0.549526989426823,x6_0.513409961685824,x7_0.404296304944253,x8_0.450074951382133,x9_0.53388037363885,x10_0.154217762913415,x11_0.208631947762383,x12_0,x13_0.533639143730887,y_0.408054863828965
x1_0.6,x2_0.4,x3_0.71020669844806,x4_0.774202401372213,x5_0.703171953255426,x6_0.383448275862069,x7_0.592609888506217,x8_0.759550995423609,x9_0.880476854002168,x10_0,x11_0.735467431119605,x12_0,x13_0.406727828746177,y_0.571194901901803
x1_0.6,x2_0.4,x3_0.71020669844806,x4_0.774202401372213,x5_0.703171953255426,x6_0.383448275862069,x7_0.592609888506217,x8_0.759550995423609,x9_0.880476854002168,x10_0,x11_0.735467431119605,x12_0,x13_0.406727828746177,y_0.571194901901803
x1_0.6,x2_0.4,x3_0.71020669844806,x4_0.774202401372213,x5_0.703171953255426,x6_0.383448275862069,x7_0.592609888506217,x8_0.759550995423609,x9_0.880476854002168,x10_0,x11_0.735467431119605,x12_0,x13_0.406727828746177,y_0.571194901901803
x1_0.6,x2_0.4,x3_0.71020669844806,x4_0.774202401372213,x5_0.703171953255426,x6_0.383448275862069,x7_0.592609888506217,x8_0.759550995423609,x9_0.880476854002168,x10_0,x11_0.735467431119605,x12_0,x13_0.406727828746177,y_0.571194901901803
x1_0.6,x2_0.4,x3_0.71020669844806,x4_0.774202401372213,x5_0.703171953255426,x6_0.383448275862069,x7_0.592609888506217,x8_0.759550995423609,x9_0.880476854002168,x10_0,x11_0.735467431119605,x12_0,x13_0.406727828746177,y_0.571194901901803
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
x1_0.222222222222222,x2_0.777777777777778,x3_0.785159211410738,x4_0.752898799313894,x5_0.790020404377667,x6_0.691443167305236,x7_0.675798909060248,x8_0.745994215376688,x9_0.665479692418847,x10_0,x11_0.19642193555237,x12_0,x13_0.736323479442745,y_0.536599920905608
